0
13
69
16
145.7441560000 15.1980583405
145.6249390000 15.2891705153
145.5726010000 15.3038091442
145.5177460000 15.2306889066
145.5132140000 15.1743430335
145.5580600000 15.1098029599
145.4743960000 15.0449712183
145.4672390000 15.0048781028
145.5028080000 14.9514355769
145.5606540000 14.9398916692
145.5900420000 14.9471631656
145.6476590000 15.0166902008
145.6824190000 15.0317101981
145.7093350000 15.0633363995
145.7415010000 15.1240167263
145.7441560000 15.1980583405
69
11
145.8750150000 17.6649527616
145.8928070000 17.6629187875
145.9308010000 17.6213983622
145.9183040000 17.5478891697
145.8921510000 17.5166632135
145.8371120000 17.4927102241
145.7818760000 17.5326331737
145.7647550000 17.6001853055
145.7946170000 17.6539081537
145.8443150000 17.6742238076
145.8750150000 17.6649527616
69
12
145.6250150000 16.6729469623
145.7207490000 16.6789787216
145.7647860000 16.6519659722
145.7813720000 16.6025820546
145.7724910000 16.5598208481
145.7023010000 16.5000216910
145.6038060000 16.5133451111
145.5750730000 16.5304848350
145.5600890000 16.5674071776
145.5588380000 16.6016971627
145.5713200000 16.6307182088
145.6250150000 16.6729469623
69
12
145.8750150000 18.3946848206
145.8840330000 18.4901093870
145.8596950000 18.5308371665
145.8060300000 18.5557155526
145.7670290000 18.5584004726
145.7000270000 18.5137516827
145.6456760000 18.3590461243
145.6614230000 18.3178957151
145.7216190000 18.2889321670
145.7440950000 18.2889321670
145.8397980000 18.3500431316
145.8750150000 18.3946848206
69
12
145.4420780000 20.1531499761
145.3969270000 20.1687779540
145.3671570000 20.1631409628
145.3294980000 20.1305552827
145.3063350000 20.0983380526
145.3277440000 20.0203892952
145.3564150000 19.9965001750
145.4275050000 19.9842538248
145.4549710000 19.9990287412
145.4905700000 20.0689167099
145.4931950000 20.0952248973
145.4420780000 20.1531499761
69
13
145.5706940000 19.0939111046
145.5922550000 19.0437370564
145.6086120000 19.0224080112
145.6721190000 18.9980068769
145.7289730000 19.0221926646
145.7698060000 19.0939111046
145.7623900000 19.1476454551
145.7500000000 19.1753454502
145.7257230000 19.2099310838
145.6760860000 19.2318279583
145.6078490000 19.2163043591
145.5753940000 19.1683027766
145.5706940000 19.0939111046
69
10
145.2500000000 20.5244061639
145.1609340000 20.5106978580
145.1362300000 20.4785760224
145.1399380000 20.4189842299
145.1727290000 20.3755160758
145.2480930000 20.3637167540
145.3021700000 20.4113340306
145.3149720000 20.4540663969
145.2997130000 20.4890601078
145.2500000000 20.5244061639
69
11
146.1250150000 16.1873708772
146.0444490000 16.1579006218
146.0106960000 16.1815907006
146.0032200000 16.2121004453
146.0019990000 16.2420465825
146.0303650000 16.2924624884
146.0507810000 16.3092549072
146.1250150000 16.3010422189
146.1519170000 16.2660698706
146.1544190000 16.2357873330
146.1250150000 16.1873708772
69
11
145.7082980000 16.9938153661
145.7117460000 16.9057724658
145.7500000000 16.8781614790
145.7812350000 16.8690282406
145.8420720000 16.8872439904
145.8676300000 16.9317106254
145.8685000000 16.9677928983
145.8435520000 17.0103944564
145.8231960000 17.0273613898
145.7923890000 17.0376508782
145.7082980000 16.9938153661
69
12
144.9638520000 20.9519267111
144.9340360000 20.9256933811
144.8986660000 20.9136243010
144.8535000000 20.9223277828
144.8314060000 20.9358023337
144.8154450000 21.0190098312
144.8334350000 21.0535306557
144.8461000000 21.0642329769
144.9230350000 21.0740716566
144.9592740000 21.0527422714
144.9774930000 21.0184053172
144.9638520000 20.9519267111
69
11
145.9232480000 17.9097275200
145.9108430000 17.9544960670
145.8281250000 17.9787988492
145.8001100000 17.9717359732
145.7605440000 17.9097275200
145.7485050000 17.8538273526
145.7767330000 17.8163323582
145.8480830000 17.7952161639
145.8966670000 17.8137860420
145.9095460000 17.8289081783
145.9232480000 17.9097275200
69
17
145.5726010000 15.3038091442
145.6249390000 15.2891705153
145.7441560000 15.1980583405
145.7471160000 15.2418989140
145.8001400000 15.2508745799
145.8368070000 15.2925918397
145.8634800000 15.3072804198
145.8757780000 15.3130276719
145.9049530000 15.4395810743
145.9007720000 15.4791095388
145.8665160000 15.5283829920
145.7904660000 15.5411357991
145.7200780000 15.4761041196
145.6937560000 15.4333143181
145.6775670000 15.3583583420
145.6487270000 15.3197043281
145.5726010000 15.3038091442
69
14
145.0691830000 14.2167447290
145.0579830000 14.2576921621
145.1023100000 14.3526973048
145.2167970000 14.4115159123
145.2541050000 14.4163489156
145.3507080000 14.3936891480
145.3641200000 14.3746649830
145.3735660000 14.3472343329
145.3489070000 14.2643192746
145.2823640000 14.2135921286
145.1947330000 14.1852484535
145.1250150000 14.1870286597
145.0969090000 14.1899252603
145.0691830000 14.2167447290
